,Edad,Sexo,Número_hijos,Nivel_educación,Estado_civil,Renta,Estado_laboral,Conocimiento_financiero,Patrimonio,Tolerancia_riesgo,Perfil_inversor
476,2,1,3,1,1,3,1,1,3,2.8497999999999992,2
477,2,0,1,2,0,3,1,1,3,3.7866999999999997,3
478,2,0,1,1,1,3,1,1,3,3.3342999999999994,2
479,2,0,4,0,0,4,1,0,4,3.1587,2
480,2,0,2,0,1,5,1,1,5,3.3425999999999996,2
481,2,1,1,2,0,3,1,1,3,3.3911999999999995,3
482,2,0,4,2,1,5,1,0,5,2.8236999999999997,2
483,2,1,4,3,0,2,1,0,2,2.7624,2
484,2,0,1,2,1,5,1,0,5,2.9571999999999994,2
485,2,1,3,1,1,3,1,1,3,2.8497999999999992,2
486,2,1,3,2,1,3,1,1,3,2.8757999999999995,2
487,2,0,2,2,0,5,1,1,5,3.8209999999999997,3
488,2,1,3,2,0,2,1,0,2,2.7809,2
489,2,0,1,2,1,3,1,1,3,3.3602999999999996,3
490,2,0,3,1,0,5,1,1,5,3.7504999999999993,3
491,2,0,3,1,1,5,1,0,5,2.842199999999999,2
492,2,1,1,0,1,1,0,0,1,2.288099999999999,1
493,2,1,0,2,0,2,1,1,2,3.3963,3
494,2,0,1,2,0,4,1,1,4,3.8261,3
495,2,0,4,1,0,5,1,1,5,3.7059999999999995,3
496,2,0,4,0,1,6,1,1,6,3.293,2
497,2,0,1,2,1,3,1,0,3,2.8783999999999996,2
498,2,0,1,0,0,1,0,1,1,3.5918999999999994,3
499,2,1,1,2,0,2,1,0,2,2.8699,2
500,2,1,4,2,0,1,0,1,1,3.1148999999999996,2
501,2,0,1,1,0,5,1,1,5,3.8394999999999992,3
502,2,1,3,2,1,3,1,0,3,2.3938999999999995,1
503,2,1,5,2,1,2,1,1,2,2.7474,2
504,2,0,3,0,0,4,1,0,4,3.2032,2
505,2,1,1,1,0,2,1,1,2,3.3257999999999996,2
506,1,0,4,3,1,5,1,0,5,2.8331999999999997,2
507,2,0,3,3,0,4,1,0,4,3.2811999999999997,2
508,2,1,1,1,0,2,1,0,2,2.8438999999999997,2
509,2,1,3,0,1,1,0,0,1,2.199099999999999,1
510,2,1,2,0,1,2,1,0,2,2.347,1
511,2,0,3,0,1,6,1,1,6,3.3375,2
512,2,0,2,1,1,4,1,1,4,3.3291999999999997,2
513,2,1,4,2,1,3,1,0,3,2.3493999999999997,1
514,1,0,2,2,0,4,1,0,4,3.2832000000000003,2
515,2,1,4,2,1,2,1,0,2,2.31,1
516,2,1,1,2,0,2,1,1,2,3.3518,3
517,2,0,1,2,1,4,1,0,4,2.9177999999999997,2
518,2,0,1,2,1,3,1,1,3,3.3602999999999996,3
519,2,0,1,0,1,6,1,0,6,2.9446,2
520,2,1,3,0,0,3,1,1,3,3.2501999999999995,2
521,1,0,0,2,1,2,1,1,2,3.3489000000000004,3
522,2,0,1,2,0,5,1,0,5,3.3835999999999995,3
523,2,0,3,1,1,5,1,1,5,3.324099999999999,2
524,2,0,4,1,0,6,1,1,6,3.7454,3
525,2,0,4,0,1,4,1,1,4,3.2142,2
526,2,0,4,2,0,5,1,1,5,3.7319999999999998,3
527,2,1,0,0,0,2,1,0,2,2.8624,2
528,2,0,3,1,1,3,1,0,3,2.7633999999999994,2
529,2,1,1,1,1,3,1,0,3,2.456899999999999,1
530,2,1,3,2,1,2,1,0,2,2.3545,1
531,2,0,2,2,1,5,1,1,5,3.3945999999999996,3
532,2,0,0,1,1,4,1,1,4,3.4181999999999997,3
533,2,1,0,0,0,2,1,0,2,2.8624,2
534,2,1,2,4,0,1,0,0,1,2.7739999999999996,2
535,2,1,3,4,1,3,1,1,3,2.9277999999999995,2
536,2,0,3,1,0,6,1,0,6,3.308,2
537,2,0,2,2,0,4,1,0,4,3.2997,2
538,2,0,4,0,1,4,1,1,4,3.2142,2
539,2,0,1,2,0,4,1,0,4,3.3442,2
540,2,0,2,1,0,3,1,0,3,3.2342999999999997,2
541,2,0,4,2,0,5,1,1,5,3.7319999999999998,3
542,2,1,4,2,1,2,1,0,2,2.31,1
543,2,1,2,3,0,2,1,1,2,3.3333,2
544,2,1,2,2,1,2,1,0,2,2.399,1
545,2,0,1,2,0,5,1,0,5,3.3835999999999995,3
546,2,0,2,2,1,6,1,1,6,3.434,3
547,2,1,1,0,0,1,0,0,1,2.7144999999999992,1
548,2,1,2,3,0,2,1,0,2,2.8514,2
549,2,0,1,1,0,4,1,1,4,3.8000999999999996,3
550,2,1,2,0,0,1,0,1,1,3.1518999999999995,2
551,2,0,4,0,1,3,1,0,3,2.6929,1
552,2,0,2,0,0,2,1,1,2,3.6508000000000003,3
553,2,0,1,2,0,4,1,0,4,3.3442,2
554,2,0,2,2,1,3,1,0,3,2.8339,2
555,2,1,4,0,0,1,0,0,1,2.5809999999999995,1
556,2,0,4,2,1,4,1,0,4,2.7843,2
557,2,0,2,2,0,5,1,0,5,3.3390999999999997,2
558,2,0,4,2,1,5,1,1,5,3.3055999999999996,2
559,2,0,0,1,0,4,1,0,4,3.3627,3
560,1,0,0,2,1,3,1,0,3,2.9064,2
561,2,0,0,0,1,2,1,1,2,3.3134,2
562,2,1,3,4,1,2,1,0,2,2.4065,1
563,2,0,0,2,0,4,1,0,4,3.3887,3
564,2,0,2,2,0,3,1,0,3,3.2603,2
565,2,0,0,2,1,3,1,0,3,2.9229,2
566,2,0,4,2,1,4,1,0,4,2.7843,2
567,2,0,4,1,1,4,1,0,4,2.7582999999999998,2
568,2,0,4,0,1,5,1,1,5,3.2535999999999996,2
569,2,0,2,0,1,6,1,0,6,2.9001,2
570,2,0,4,0,0,6,1,0,6,3.2375000000000003,2
571,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
572,2,0,3,1,1,4,1,0,4,2.8027999999999995,2
573,2,0,1,0,0,5,1,0,5,3.3315999999999995,2
574,2,1,1,2,1,3,1,1,3,2.9647999999999994,2
575,2,0,4,2,0,4,1,0,4,3.2107,2
576,2,1,2,4,0,2,1,0,2,2.8774,2
577,2,0,4,4,0,4,1,1,4,3.7446,3
578,2,1,2,1,0,2,1,1,2,3.2813,2
579,2,1,3,2,0,3,1,0,3,2.8202999999999996,2
580,2,0,1,2,0,4,1,0,4,3.3442,2
581,2,0,1,1,0,4,1,1,4,3.8000999999999996,3
582,2,1,4,1,0,2,1,1,2,3.1923,2
583,2,0,1,0,0,3,1,0,3,3.2527999999999997,2
584,2,0,2,1,0,4,1,0,4,3.2737,2
585,2,0,2,2,0,5,1,1,5,3.8209999999999997,3
586,2,1,2,0,0,1,0,0,1,2.6699999999999995,1
587,2,0,2,2,1,6,1,0,6,2.9521,2
588,2,0,0,2,0,2,1,0,2,3.3099000000000003,2
589,2,0,4,0,0,5,1,0,5,3.1980999999999997,2
590,2,1,4,4,1,2,1,0,2,2.362,1
591,2,0,1,0,0,5,1,1,5,3.8134999999999994,3
592,2,0,3,1,0,2,1,0,2,3.1504,2
593,2,1,4,0,0,2,1,0,2,2.6844,1
594,2,1,3,4,0,2,1,0,2,2.8329,2
595,2,0,0,0,1,5,1,0,5,2.9496999999999995,2
596,2,0,3,0,0,4,1,1,4,3.6851,3
597,2,0,4,0,1,4,1,0,4,2.7323,2
598,2,1,1,0,0,2,1,1,2,3.2998,2
599,2,0,2,0,0,6,1,0,6,3.3265000000000002,2
600,2,0,2,4,0,5,1,0,5,3.3911,3
601,2,1,0,1,0,3,1,0,3,2.9277999999999995,2
602,1,0,0,0,0,3,1,0,3,3.2808,2
603,1,1,2,2,0,2,1,0,2,2.8089000000000004,2
604,2,1,1,2,1,2,1,1,2,2.9254,2
605,2,1,1,2,1,1,0,0,1,2.340099999999999,1
606,2,1,4,2,0,2,1,0,2,2.7364,2
607,2,0,1,2,0,5,1,0,5,3.3835999999999995,3
608,1,0,3,3,0,5,1,1,5,3.7859999999999996,3
609,2,0,3,2,1,4,1,1,4,3.3106999999999998,2
610,2,0,4,1,0,5,1,0,5,3.2240999999999995,2
611,2,1,4,0,0,2,1,0,2,2.6844,1
612,2,1,3,2,1,2,1,0,2,2.3545,1
613,1,0,0,2,1,2,1,0,2,2.8670000000000004,2
614,2,1,3,2,0,2,1,0,2,2.7809,2
615,2,0,2,2,0,5,1,0,5,3.3390999999999997,2
616,2,1,3,2,0,1,0,1,1,3.1593999999999993,2
617,2,1,0,2,0,3,1,1,3,3.4356999999999998,3
618,2,1,3,1,0,1,0,1,1,3.133399999999999,2
619,2,0,3,1,0,4,1,0,4,3.2291999999999996,2
620,2,1,3,3,0,3,1,0,3,2.8462999999999994,2
621,2,0,2,1,0,6,1,1,6,3.8344,3
622,2,1,3,2,0,2,1,1,2,3.2628,2
623,2,0,3,0,1,5,1,1,5,3.2980999999999994,2
624,2,0,2,2,0,4,1,0,4,3.2997,2
625,2,0,4,3,0,6,1,1,6,3.7974,3
626,2,0,3,4,1,5,1,1,5,3.4020999999999995,3
627,2,1,3,2,1,2,1,1,2,2.8364,2
628,2,1,3,2,0,1,0,0,1,2.6774999999999993,1
629,2,1,3,0,0,2,1,0,2,2.7289,2
630,2,0,2,2,0,3,1,1,3,3.7422,3
631,2,0,1,2,0,5,1,1,5,3.8654999999999995,3
632,2,1,2,2,0,2,1,1,2,3.3073,2
633,2,1,2,1,0,2,1,0,2,2.7994,2
634,2,0,1,0,0,3,1,0,3,3.2527999999999997,2
635,2,0,2,2,0,4,1,1,4,3.7816,3
636,2,0,3,2,0,3,1,1,3,3.6976999999999998,3
637,2,1,2,2,0,2,1,1,2,3.3073,2
638,2,0,3,2,0,5,1,0,5,3.2945999999999995,2
639,2,0,3,0,1,4,1,0,4,2.7767999999999997,2
640,2,0,1,2,1,5,1,1,5,3.4390999999999994,3
641,2,0,2,1,1,4,1,0,4,2.8472999999999997,2
642,2,1,3,2,0,3,1,1,3,3.3021999999999996,2
643,2,0,3,1,0,5,1,0,5,3.2685999999999993,2
644,1,0,2,0,0,4,1,1,4,3.7131000000000003,3
645,2,1,2,0,0,3,1,1,3,3.2946999999999997,2
646,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
647,2,0,3,3,1,4,1,0,4,2.8547999999999996,2
648,2,0,2,1,1,3,1,0,3,2.8078999999999996,2
649,2,1,2,2,0,2,1,0,2,2.8254,2
650,2,1,3,3,1,1,0,0,1,2.277099999999999,1
651,2,0,3,2,1,5,1,1,5,3.3500999999999994,3
652,2,0,3,0,1,5,1,1,5,3.2980999999999994,2
653,2,0,4,1,0,5,1,1,5,3.7059999999999995,3
654,2,1,0,2,1,2,1,0,2,2.488,1
655,1,0,2,0,0,4,1,1,4,3.7131000000000003,3
656,2,1,4,2,0,3,1,0,3,2.7758,2
657,2,1,2,0,0,2,1,1,2,3.2553,2
658,2,0,4,2,0,4,1,1,4,3.6926,3
659,2,1,0,2,0,2,1,0,2,2.9144,2
660,2,0,1,0,1,4,1,0,4,2.8657999999999997,2
661,2,1,1,2,0,2,1,0,2,2.8699,2
662,2,0,3,4,0,4,1,1,4,3.7891,3
663,2,0,3,2,0,6,1,0,6,3.334,2
664,2,0,3,2,1,4,1,0,4,2.8287999999999998,2
665,2,0,2,1,0,5,1,0,5,3.3130999999999995,2
666,2,1,2,1,1,2,1,1,2,2.8548999999999998,2
667,2,1,0,0,0,2,1,1,2,3.3443,2
668,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
669,2,0,2,3,1,3,1,0,3,2.8598999999999997,2
670,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
671,2,1,1,0,1,2,1,1,2,2.8733999999999997,2
672,2,1,2,0,0,3,1,0,3,2.8127999999999997,2
673,2,0,3,1,1,6,1,0,6,2.8815999999999997,2
674,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
675,2,0,4,1,0,5,1,0,5,3.2240999999999995,2
676,2,0,1,1,0,3,1,0,3,3.2787999999999995,2
677,2,0,3,1,0,5,1,1,5,3.7504999999999993,3
678,2,0,1,2,1,4,1,0,4,2.9177999999999997,2
679,2,1,3,0,0,2,1,0,2,2.7289,2
680,2,1,1,4,1,2,1,0,2,2.4955,1
681,2,0,4,3,0,4,1,0,4,3.2367,2
682,2,1,4,2,1,2,1,1,2,2.7919,2
683,2,1,2,1,0,2,1,1,2,3.2813,2
684,2,1,5,2,0,2,1,1,2,3.1738,2
685,1,0,2,4,0,4,1,0,4,3.3352000000000004,2
686,2,0,1,1,1,5,1,0,5,2.931199999999999,2
687,2,0,1,1,0,3,1,0,3,3.2787999999999995,2
688,2,0,0,0,1,5,1,0,5,2.9496999999999995,2
689,2,0,4,1,0,4,1,0,4,3.1847,2
690,2,0,2,2,1,4,1,1,4,3.3552,3
691,2,1,2,2,0,2,1,1,2,3.3073,2
692,2,1,4,0,0,1,0,1,1,3.0628999999999995,2
693,2,0,4,2,0,4,1,0,4,3.2107,2
694,2,1,0,2,0,1,0,0,1,2.8109999999999995,2
695,2,0,3,0,1,5,1,1,5,3.2980999999999994,2
696,2,1,3,1,0,1,0,0,1,2.651499999999999,1
697,2,0,2,1,0,5,1,0,5,3.3130999999999995,2
698,2,0,1,2,0,5,1,0,5,3.3835999999999995,3
699,2,0,3,2,0,4,1,0,4,3.2552,2
700,2,1,1,0,1,3,1,0,3,2.4308999999999994,1
701,2,0,1,0,1,6,1,0,6,2.9446,2
702,2,0,2,2,0,6,1,1,6,3.8604000000000003,3
703,2,0,2,0,0,4,1,0,4,3.2477,2
704,2,0,2,4,0,4,1,0,4,3.3517,3
705,2,1,3,2,1,3,1,1,3,2.8757999999999995,2
706,2,1,4,1,0,3,1,0,3,2.7497999999999996,2
707,2,0,3,0,0,5,1,1,5,3.7244999999999995,3
708,2,1,1,2,0,3,1,1,3,3.3911999999999995,3
709,2,0,5,2,1,3,1,0,3,2.7003999999999997,1
710,2,1,3,3,0,3,1,1,3,3.3281999999999994,2
711,2,0,4,2,1,3,1,1,3,3.2268,2
712,2,1,3,1,0,2,1,1,2,3.2367999999999997,2
713,2,1,2,0,0,2,1,0,2,2.7734,2
714,2,0,1,1,0,5,1,0,5,3.3575999999999993,3
715,2,0,3,2,1,5,1,1,5,3.3500999999999994,3
716,2,0,0,2,0,4,1,0,4,3.3887,3
717,2,0,3,0,0,3,1,0,3,3.1637999999999997,2
718,2,1,5,0,1,2,1,0,2,2.2135,1
719,2,0,2,0,1,3,1,0,3,2.7819,2
720,2,0,2,2,0,5,1,0,5,3.3390999999999997,2
721,2,1,4,2,0,2,1,1,2,3.2183,2
722,2,0,3,1,0,5,1,0,5,3.2685999999999993,2
723,2,0,1,3,1,5,1,0,5,2.983199999999999,2
724,2,1,3,0,1,1,0,1,1,2.680999999999999,1
725,2,0,2,0,1,4,1,0,4,2.8213,2
726,2,0,5,0,1,6,1,0,6,2.7666,2
727,2,0,3,0,0,4,1,1,4,3.6851,3
728,2,1,1,0,0,1,0,0,1,2.7144999999999992,1
729,2,0,4,0,1,5,1,0,5,2.7716999999999996,2
730,2,1,2,3,0,2,1,0,2,2.8514,2
731,2,0,1,4,0,6,1,0,6,3.475,3
732,2,1,2,2,0,2,1,0,2,2.8254,2
733,2,1,4,2,1,2,1,1,2,2.7919,2
734,2,1,4,2,0,2,1,0,2,2.7364,2
735,2,1,1,1,1,1,0,0,1,2.314099999999999,1
736,2,1,4,0,1,1,0,1,1,2.6364999999999994,1
737,2,0,1,2,1,3,1,0,3,2.8783999999999996,2
738,2,0,1,0,1,4,1,0,4,2.8657999999999997,2
739,2,0,2,3,1,6,1,1,6,3.46,3
740,2,0,4,0,0,2,1,0,2,3.0799000000000003,2
741,2,1,1,1,0,3,1,1,3,3.3651999999999993,3
742,2,0,2,1,1,4,1,0,4,2.8472999999999997,2
743,2,0,3,1,1,5,1,0,5,2.842199999999999,2
744,2,1,2,0,0,3,1,0,3,2.8127999999999997,2
745,2,0,4,2,0,5,1,1,5,3.7319999999999998,3
746,2,0,1,3,0,5,1,0,5,3.4095999999999993,3
747,2,0,2,0,1,5,1,0,5,2.8606999999999996,2
748,2,1,2,2,0,2,1,0,2,2.8254,2
749,2,0,4,0,0,5,1,0,5,3.1980999999999997,2
750,1,1,1,0,0,2,1,1,2,3.2833,2
751,1,1,2,1,1,2,1,0,2,2.3565,1
752,2,0,2,2,0,3,1,0,3,3.2603,2
753,1,0,0,0,1,3,1,0,3,2.8544,2
754,2,0,0,0,0,4,1,0,4,3.3367,2
755,2,1,1,2,0,1,0,1,1,3.2483999999999993,2
756,2,1,1,2,1,3,1,0,3,2.4828999999999994,1
757,2,0,2,0,0,4,1,1,4,3.7296,3
758,2,0,2,0,1,4,1,0,4,2.8213,2
759,2,1,3,2,0,1,0,0,1,2.6774999999999993,1
760,2,1,0,0,0,3,1,0,3,2.9017999999999997,2
761,2,0,0,0,0,5,1,1,5,3.8579999999999997,3
762,2,0,4,2,1,4,1,1,4,3.2662,2
763,2,0,4,4,0,4,1,1,4,3.7446,3
764,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
765,2,1,2,1,0,3,1,1,3,3.3206999999999995,2
766,1,0,2,1,0,5,1,1,5,3.7784999999999997,3
767,2,0,1,4,0,6,1,0,6,3.475,3
768,2,0,3,3,1,5,1,0,5,2.894199999999999,2
769,2,0,3,4,1,6,1,1,6,3.4415,3
770,2,0,3,0,0,5,1,1,5,3.7244999999999995,3
771,2,1,2,0,1,2,1,0,2,2.347,1
772,2,0,2,4,1,5,1,1,5,3.4465999999999997,3
773,2,0,0,3,0,1,0,0,1,3.2324999999999995,2
774,2,0,4,2,1,6,1,1,6,3.345,3
775,2,1,1,1,0,1,0,0,1,2.740499999999999,2
776,2,1,3,2,0,3,1,0,3,2.8202999999999996,2
777,2,0,4,2,0,6,1,0,6,3.2895000000000003,2
778,2,0,2,0,1,6,1,0,6,2.9001,2
779,2,0,2,1,0,3,1,0,3,3.2342999999999997,2
780,2,0,3,4,1,3,1,0,3,2.8413999999999997,2
781,2,1,1,1,1,2,1,0,2,2.4174999999999995,1
782,2,0,3,0,0,5,1,1,5,3.7244999999999995,3
783,2,1,2,0,0,2,1,0,2,2.7734,2
784,2,0,1,0,0,5,1,0,5,3.3315999999999995,2
785,2,0,3,4,1,4,1,0,4,2.8808,2
786,2,1,1,1,1,3,1,0,3,2.456899999999999,1
787,2,0,2,3,0,2,1,0,2,3.2469,2
788,2,0,1,3,1,5,1,1,5,3.465099999999999,3
789,1,0,2,1,0,2,1,1,2,3.6603000000000003,3
790,2,0,4,0,1,4,1,0,4,2.7323,2
791,2,0,0,2,1,6,1,0,6,3.0411,2
792,2,1,4,0,1,2,1,1,2,2.7399,2
793,2,0,4,2,1,6,1,0,6,2.8631,2
794,2,1,3,3,1,2,1,0,2,2.3804999999999996,1
795,2,1,0,1,0,1,0,0,1,2.7849999999999993,2
796,2,1,0,0,0,2,1,0,2,2.8624,2
797,2,1,2,0,1,3,1,1,3,2.8682999999999996,2
798,2,0,3,0,0,5,1,1,5,3.7244999999999995,3
799,2,1,1,2,0,2,1,0,2,2.8699,2
800,2,0,2,0,1,6,1,1,6,3.382,3
801,2,0,4,1,0,4,1,1,4,3.6666,3
802,2,0,2,0,0,6,1,1,6,3.8084000000000002,3
803,1,0,1,1,0,4,1,0,4,3.3017,2
804,2,0,3,0,1,4,1,1,4,3.2586999999999997,2
805,1,0,0,3,1,3,1,0,3,2.9324,2
806,2,1,3,0,0,2,1,0,2,2.7289,2
807,2,1,1,1,0,2,1,1,2,3.3257999999999996,2
808,1,0,0,2,0,3,1,0,3,3.3328,2
809,2,0,2,0,1,5,1,0,5,2.8606999999999996,2
810,2,0,1,2,1,5,1,1,5,3.4390999999999994,3
811,2,0,3,0,1,4,1,1,4,3.2586999999999997,2
812,2,0,3,2,0,3,1,0,3,3.2157999999999998,2
813,2,0,2,1,0,6,1,1,6,3.8344,3
814,1,1,3,2,1,2,1,0,2,2.338,1
815,2,0,1,2,0,5,1,1,5,3.8654999999999995,3
816,2,0,3,1,0,5,1,0,5,3.2685999999999993,2
817,2,0,3,0,1,2,1,0,2,2.698,1
818,2,1,1,2,0,2,1,1,2,3.3518,3
819,2,0,2,0,0,5,1,1,5,3.7689999999999997,3
820,2,0,2,2,0,4,1,0,4,3.2997,2
821,2,1,4,1,1,3,1,0,3,2.3233999999999995,1
822,2,1,2,2,0,3,1,0,3,2.8648,2
823,2,1,3,2,0,1,0,0,1,2.6774999999999993,1
824,2,1,1,2,1,1,0,0,1,2.340099999999999,1
825,2,0,1,1,1,4,1,0,4,2.8917999999999995,2
826,1,0,2,1,0,4,1,0,4,3.2572,2
827,2,1,4,2,1,1,0,0,1,2.2065999999999995,1
828,1,0,1,0,1,3,1,1,3,3.2918,2
829,2,0,3,0,0,3,1,0,3,3.1637999999999997,2
830,2,0,3,2,1,5,1,1,5,3.3500999999999994,3
831,2,0,1,2,0,2,1,1,2,3.7473,3
832,1,1,0,2,0,2,1,1,2,3.3798000000000004,3
833,2,0,2,0,1,4,1,0,4,2.8213,2
834,2,1,3,2,1,2,1,1,2,2.8364,2
835,2,0,3,1,0,4,1,0,4,3.2291999999999996,2
836,2,1,3,2,0,2,1,0,2,2.7809,2
837,2,0,1,2,0,4,1,0,4,3.3442,2
838,2,0,2,0,1,4,1,0,4,2.8213,2
839,2,0,4,2,1,5,1,0,5,2.8236999999999997,2
840,2,1,0,2,0,2,1,1,2,3.3963,3
841,2,1,3,0,0,2,1,1,2,3.2108,2
842,2,0,1,2,0,4,1,1,4,3.8261,3
843,2,0,4,2,0,5,1,0,5,3.2500999999999998,2
844,2,1,0,1,0,2,1,0,2,2.8884,2
845,2,1,3,3,0,3,1,0,3,2.8462999999999994,2
846,2,0,5,1,0,4,1,0,4,3.1401999999999997,2
847,2,0,3,0,1,6,1,0,6,2.8556,2
848,2,0,2,0,0,3,1,1,3,3.6902,3
849,2,1,3,0,0,2,1,0,2,2.7289,2
850,2,1,1,4,0,2,1,0,2,2.9219,2
851,2,1,0,0,0,1,0,1,1,3.2408999999999994,2
852,2,1,1,2,0,2,1,0,2,2.8699,2
853,2,0,1,0,0,4,1,0,4,3.2922,2
854,2,0,2,0,0,5,1,0,5,3.2870999999999997,2
855,2,1,2,2,0,1,0,0,1,2.7219999999999995,1
856,2,0,2,0,0,5,1,1,5,3.7689999999999997,3
857,2,1,2,0,1,2,1,0,2,2.347,1
858,2,0,0,0,0,2,1,0,2,3.2579000000000002,2
859,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
860,2,0,3,0,1,3,1,1,3,3.2192999999999996,2
861,2,1,0,1,0,1,0,0,1,2.7849999999999993,2
862,1,1,1,2,1,3,1,0,3,2.4663999999999997,1
863,2,0,2,1,1,4,1,0,4,2.8472999999999997,2
864,2,0,4,1,0,4,1,1,4,3.6666,3
865,2,1,2,1,0,3,1,1,3,3.3206999999999995,2
866,1,0,1,0,0,2,1,0,2,3.1969000000000003,2
867,2,0,4,2,0,4,1,0,4,3.2107,2
868,2,1,2,3,0,1,0,1,1,3.2298999999999993,2
869,2,0,2,2,0,4,1,0,4,3.2997,2
870,2,0,3,2,0,6,1,1,6,3.8159,3
871,2,0,3,0,0,4,1,0,4,3.2032,2
872,2,0,0,2,0,2,1,1,2,3.7918000000000003,3
873,2,1,3,2,0,1,0,1,1,3.1593999999999993,2
874,1,1,3,0,0,3,1,1,3,3.2337,2
875,2,0,4,4,1,5,1,1,5,3.3575999999999997,3
876,2,0,2,2,0,6,1,0,6,3.3785000000000003,3
877,2,1,2,2,0,1,0,1,1,3.2038999999999995,2
878,2,1,3,2,0,2,1,0,2,2.7809,2
879,2,0,2,2,1,5,1,0,5,2.9126999999999996,2
880,2,0,0,2,0,5,1,1,5,3.9099999999999997,3
881,2,0,3,1,0,4,1,1,4,3.7110999999999996,3
882,2,1,4,1,1,2,1,1,2,2.7659,2
883,1,1,4,2,1,3,1,0,3,2.3329,1
884,2,0,1,2,1,5,1,1,5,3.4390999999999994,3
885,2,1,0,0,0,2,1,0,2,2.8624,2
886,2,1,3,1,1,1,0,0,1,2.225099999999999,1
887,2,0,3,1,1,4,1,1,4,3.2846999999999995,2
888,2,0,1,2,0,4,1,1,4,3.8261,3
889,2,0,4,2,1,5,1,1,5,3.3055999999999996,2
890,1,1,0,2,1,1,0,0,1,2.3680999999999996,1
891,2,1,2,1,0,3,1,1,3,3.3206999999999995,2
892,2,0,2,2,0,5,1,0,5,3.3390999999999997,2
893,2,1,3,0,1,1,0,0,1,2.199099999999999,1
894,2,0,2,2,0,4,1,0,4,3.2997,2
895,2,0,3,0,1,3,1,0,3,2.7373999999999996,2
896,2,0,1,1,0,5,1,1,5,3.8394999999999992,3
897,2,1,4,2,0,2,1,1,2,3.2183,2
898,2,1,1,2,0,2,1,1,2,3.3518,3
899,2,1,3,2,1,2,1,0,2,2.3545,1
900,2,0,3,2,1,6,1,1,6,3.3895,3
901,2,0,2,0,0,6,1,0,6,3.3265000000000002,2
902,2,0,2,0,1,4,1,1,4,3.3032,2
903,2,0,2,0,0,2,1,1,2,3.6508000000000003,3
904,2,0,1,0,1,3,1,0,3,2.8263999999999996,2
905,2,0,2,0,1,6,1,1,6,3.382,3
906,2,0,3,1,1,3,1,1,3,3.2452999999999994,2
907,2,0,2,0,1,5,1,0,5,2.8606999999999996,2
908,2,1,4,1,1,2,1,1,2,2.7659,2
909,2,0,4,0,0,3,1,0,3,3.1193,2
910,1,0,0,2,1,1,0,1,1,3.2455,2
911,2,0,3,1,0,4,1,1,4,3.7110999999999996,3
912,2,0,1,2,0,4,1,0,4,3.3442,2
913,2,0,2,0,1,4,1,0,4,2.8213,2
914,2,0,2,2,0,5,1,1,5,3.8209999999999997,3
915,1,0,0,1,0,3,1,0,3,3.3068,2
916,2,1,4,0,0,2,1,1,2,3.1663,2
917,1,1,4,1,1,1,0,0,1,2.1640999999999995,1
918,2,0,2,2,0,5,1,1,5,3.8209999999999997,3
919,1,0,2,3,0,5,1,1,5,3.8305,3
920,2,1,0,1,1,1,0,0,1,2.358599999999999,1
921,2,0,1,1,0,2,1,1,2,3.7213,3
922,2,0,1,2,0,5,1,0,5,3.3835999999999995,3
923,2,1,0,0,0,2,1,0,2,2.8624,2
924,2,1,5,2,0,2,1,0,2,2.6919,1
925,2,0,1,0,0,4,1,1,4,3.7741,3
926,2,0,2,2,1,6,1,1,6,3.434,3
927,2,0,2,2,0,5,1,1,5,3.8209999999999997,3
928,2,1,3,1,0,1,0,1,1,3.133399999999999,2
929,1,1,0,2,0,2,1,1,2,3.3798000000000004,3
930,2,1,4,2,0,2,1,0,2,2.7364,2
931,2,1,0,0,1,2,1,0,2,2.436,1
932,2,0,2,0,1,5,1,0,5,2.8606999999999996,2
933,2,1,0,0,0,1,0,0,1,2.7589999999999995,2
934,2,1,1,4,0,2,1,1,2,3.4038,3
935,2,0,2,0,1,4,1,1,4,3.3032,2
936,2,0,3,2,1,5,1,1,5,3.3500999999999994,3
937,2,1,4,1,1,1,0,0,1,2.180599999999999,1
938,2,1,2,1,0,2,1,0,2,2.7994,2
939,1,0,1,2,0,5,1,0,5,3.3670999999999998,3
940,2,1,3,0,0,2,1,1,2,3.2108,2
941,2,0,1,0,0,4,1,0,4,3.2922,2
942,2,0,2,1,1,3,1,1,3,3.2897999999999996,2
943,2,1,2,1,0,3,1,1,3,3.3206999999999995,2
944,2,1,2,2,1,3,1,0,3,2.4383999999999997,1
945,2,1,2,2,0,2,1,1,2,3.3073,2
946,2,1,4,1,0,1,0,0,1,2.6069999999999993,1
947,2,0,3,2,1,3,1,1,3,3.2712999999999997,2
948,2,0,2,1,0,5,1,1,5,3.7949999999999995,3
949,2,1,4,2,0,3,1,1,3,3.2577,2
950,2,0,1,0,1,4,1,1,4,3.3476999999999997,3
951,2,0,2,2,0,6,1,1,6,3.8604000000000003,3
952,2,1,2,1,0,2,1,0,2,2.7994,2
